Date,Time,Object Name,Object ID,Target Name,Target ID,Min Distance (km),Relative Speed (km/s),Object Since Epoch (days),Target Since Epoch (days),Collision Probability
2026-03-14,10:46:37.854,JILIN-1 GAOFEN 2D,49256,ARLINK-3812,52346,8.786380167333022,6.137823297646199,6.333123489283025,6.661722649354488,4.6926789131769896e-05
2026-03-14,12:22:08.477,JILIN-1 GAOFEN 2D,49256,ARLINK-3812,52346,2.2715175333751865,6.152949179188588,6.3994501433335245,6.728049303404987,4.6862446245340796e-05
2026-03-14,16:06:28.093,JILIN-1 GAOFEN 2D,49256,ARLINK-6131,57107,5.560166672990954,8.774333660573808,6.555232738610357,6.637679558712989,4.173791330173208e-05
2026-03-14,20:51:27.345,JILIN-1 GAOFEN 2D,49256,ARLINK-30897,58360,5.805290826069065,13.128074409730786,6.753140753135085,6.759673983324319,4.024345585990034e-05
2026-03-24,06:03:29.343,JILIN-1 GAOFEN 2D,49256,ARLINK-4709,53778,6.435265382103145,5.801545200737559,2.284683512058109,2.4820632617920637,4.102543370737911e-05
2026-03-24,08:53:40.015,JILIN-1 GAOFEN 2D,49256,24-094B,59806,4.978659801128084,6.3512254125259835,2.402862586081028,2.3911991957575083,0.00010340915618019573
2026-03-24,13:11:35.138,JILIN-1 GAOFEN 2D,49256,ARLINK-4282,53019,2.266199880751004,14.654368035850915,2.581972796469927,2.6859621764160693,0.00014895303503624358
2026-03-24,15:41:11.311,JILIN-1 GAOFEN 2D,49256,ARLINK-30121,56695,9.359936450605032,7.102255075919819,2.685863689519465,2.961161679122597,2.366472348109676e-27
2026-03-24,18:38:47.730,JILIN-1 GAOFEN 2D,49256,ARLINK-5803,56008,7.746064638270104,13.188476909684237,2.8092018757015467,2.8602630854584277,5.121079885617498e-18
2026-03-22,02:21:57.222,JILIN-1 GAOFEN 2D,49256,ARLINK-4153,53037,9.837015754947972,14.678615586730055,0.13083951454609632,0.565100924577564,6.820051019504083e-05
2026-03-22,08:18:48.319,JILIN-1 GAOFEN 2D,49256,ARLINK-4467,53686,7.021466117414202,12.866750340173551,0.3786531360819936,0.7187946257181466,3.863854087624888e-14
2026-03-22,14:42:45.101,JILIN-1 GAOFEN 2D,49256,ARLINK-4341,53052,9.751636916214212,7.301763704877769,0.6452825535088778,0.8505909834057093,1.4258625896256135e-11
2026-03-22,15:59:29.276,JILIN-1 GAOFEN 2D,49256,UANGXIN 16A (CX-16A),53586,6.779795963661577,9.040280478951935,0.69857162469998,1.961709444411099,8.58072345405177e-11
2026-03-22,16:57:14.332,JILIN-1 GAOFEN 2D,49256,TSAT-1,60238,9.341034122355827,7.883923411847446,0.7386764357797801,0.7398323356173933,6.729239529167108e-09
2026-03-22,02:21:57.222,JILIN-1 GAOFEN 2D,49256,ARLINK-4153,53037,9.837015754947972,14.678615586730055,0.13083951454609632,0.565100924577564,6.820051019504083e-05
2026-03-22,08:18:48.319,JILIN-1 GAOFEN 2D,49256,ARLINK-4467,53686,7.021466117414202,12.866750340173551,0.3786531360819936,0.7187946257181466,3.863854087624888e-14
2026-03-22,14:42:45.101,JILIN-1 GAOFEN 2D,49256,ARLINK-4341,53052,9.751636916214212,7.301763704877769,0.6452825535088778,0.8505909834057093,1.4258625896256135e-11
2026-03-22,15:59:29.276,JILIN-1 GAOFEN 2D,49256,UANGXIN 16A (CX-16A),53586,6.779795963661577,9.040280478951935,0.69857162469998,1.961709444411099,8.58072345405177e-11
2026-03-22,16:57:14.332,JILIN-1 GAOFEN 2D,49256,TSAT-1,60238,9.341034122355827,7.883923411847446,0.7386764357797801,0.7398323356173933,6.729239529167108e-09
2026-03-24,06:03:29.343,JILIN-1 GAOFEN 2D,49256,ARLINK-4709,53778,6.435265382103145,5.801545200737559,2.284683512058109,2.4820632617920637,4.102543370737911e-05
2026-03-24,08:53:40.015,JILIN-1 GAOFEN 2D,49256,24-094B,59806,4.978659801128084,6.3512254125259835,2.402862586081028,2.3911991957575083,0.00010340915618019573
2026-03-24,13:11:35.138,JILIN-1 GAOFEN 2D,49256,ARLINK-4282,53019,2.266199880751004,14.654368035850915,2.581972796469927,2.6859621764160693,0.00014895303503624358
2026-03-24,15:41:11.311,JILIN-1 GAOFEN 2D,49256,ARLINK-30121,56695,9.359936450605032,7.102255075919819,2.685863689519465,2.961161679122597,2.366472348109676e-27
2026-03-24,18:38:47.730,JILIN-1 GAOFEN 2D,49256,ARLINK-5803,56008,7.746064638270104,13.188476909684237,2.8092018757015467,2.8602630854584277,5.121079885617498e-18
2026-03-24,06:03:29.343,JILIN-1 GAOFEN 2D,49256,ARLINK-4709,53778,6.435265382103145,5.801545200737559,2.284683512058109,2.4820632617920637,4.102543370737911e-05
2026-03-24,08:53:40.015,JILIN-1 GAOFEN 2D,49256,24-094B,59806,4.978659801128084,6.3512254125259835,2.402862586081028,2.3911991957575083,0.00010340915618019573
2026-03-24,13:11:35.138,JILIN-1 GAOFEN 2D,49256,ARLINK-4282,53019,2.266199880751004,14.654368035850915,2.581972796469927,2.6859621764160693,0.00014895303503624358
2026-03-24,15:41:11.311,JILIN-1 GAOFEN 2D,49256,ARLINK-30121,56695,9.359936450605032,7.102255075919819,2.685863689519465,2.961161679122597,2.366472348109676e-27
2026-03-24,18:38:47.730,JILIN-1 GAOFEN 2D,49256,ARLINK-5803,56008,7.746064638270104,13.188476909684237,2.8092018757015467,2.8602630854584277,5.121079885617498e-18
